 Date, Latitude, Longitude, Zonal_Winds, Meridional_Winds, Humidity, Air_Temp, Sea_Surface_Temp
970730,8.01,-170.05,-6.4,-3.8,83,28.28,28.61
970730,-8.08,-109.93,-7.2,-0.1,81.2,26.09,26.14
970730,-7.96,-125.02,-6.6,-1.7,83.8,25.99,26.77
970730,-8.03,164.81,2.9,4.8,86,27.47,27.95
970730,8.96,-140.33,-6.9,-3.2,89.4,27.98,28.17
970731,0,-154.75,-6.3,1.9,80.1,28.4,29.07
970731,0.01,165.01,1.6,-2.4,78.5,27.87,28.79
970731,-0.03,-170.03,-5.4,0.4,81.9,29.48,29.58
970731,0.01,-179.89,2.2,2,85,27.18,29.68
970731,1.97,-125.06,-7.5,1,76.1,27.89,28.29
970731,1.98,-140.03,-6.6,2.1,77.5,28.16,28.6
970731,1.99,165.03,3.4,-1.2,84.1,26.88,28.82
970731,1.99,-169.92,-4.6,-0.1,83.2,29.17,29.77
970731,2.02,-179.79,1,0.5,79.4,27.25,29.54
970731,-2.04,-124.93,-7.6,1.4,76.4,27.79,28.05
970731,-2.01,-139.95,-7.1,0.5,75.1,27.95,28.67
970731,-2,-154.99,-5.6,0.7,83.3,27.77,29.26
970731,-1.92,164.42,1,-1,77.7,28.13,29.25
970731,-2,-179.98,0.9,3,78.3,27.52,28.99
970731,5.02,-109.97,-4.6,5.4,75.4,27.55,28.55
970731,5.13,-124.87,-4.6,2.4,79.5,28.29,28.84
970731,4.92,-139.84,-3,0.7,83.3,28.48,29.26
970731,4.98,-154.92,-5.2,-4,83.3,28.98,29.46
970731,5.03,165.04,5.1,-0.1,80.4,27.27,29.22
970731,4.97,-169.95,-6.4,-1.6,86.3,27.99,29.47
970731,-4.99,-110.02,-7.1,-2,71.5,26.45,26.94
970731,-4.99,-139.91,-6.6,-3,70,28.05,28.29
970731,-5,165.21,1.4,2.7,71.8,28.35,29.17
970731,-5.02,-169.99,-6.5,-0.4,80.9,29.07,29.48
970731,8.03,-125.01,-2,2.8,75.2,28.04,29.18
970731,7.95,-154.99,-6.8,-5.5,87,28.32,28.83
970731,8,165.07,-0.8,0.8,85.2,27.52,29.87
970731,8,-170.05,-6,-3.4,81.1,28.25,28.6
970731,-8.06,-109.93,-7.7,0.8,83.1,25.86,26.15
970731,-7.97,-125.02,-6.9,-2.9,81,26.54,26.77
970731,-8.03,164.81,2.3,3.8,84.1,27.38,28.08
970731,8.96,-140.32,-5.4,-4.3,92,27.13,28.18
970801,0,-154.75,-8,1.3,80.5,28.68,29.05
970801,0,165.01,6.3,-2,84.9,26.65,28.72
970801,-0.03,-170.02,-2.7,0.6,82.8,28.85,29.54
970801,0,-179.85,2.9,0.8,80.6,28.29,29.87
970801,1.97,-125.07,-5.6,2.8,76.9,27.81,28.34
970801,1.98,-140.03,-6.5,2.3,78.7,28.2,28.62
970801,1.99,165.03,6.1,-1.2,86.8,26.69,28.69
970801,1.99,-169.93,-0.5,0.4,88.8,27.46,29.66
970801,2.02,-179.79,5.6,-0.2,84.2,27.25,29.77
970801,-2.04,-124.93,-6,1.5,76,27.75,28.05
970801,-2.01,-139.94,-6.9,1.9,78,27.91,28.65
970801,-1.92,164.42,3.5,0.1,85.1,27.22,29.11
970801,-2,-179.98,1.3,0.8,76.2,28.56,29.65
970801,5.02,-109.97,-4,4.7,73.4,27.55,28.56
970801,5.12,-124.88,-2.8,3.5,79.9,28.33,28.85
970801,4.92,-139.84,-4.7,2.9,84.5,28.64,29.25
970801,4.98,-154.92,-3.8,1,85.8,28.18,29.47
970801,5.03,165.04,1.9,-3.4,80.9,27.71,29.04
970801,4.97,-169.95,0.3,-1.5,86.2,27.67,29.38
970801,-4.99,-110.02,-6.5,-0.4,73.5,26.33,26.97
970801,-4.99,-139.92,-6.9,-1.2,73.2,27.82,28.33
970801,-5,165.21,2.9,4.2,78,27.36,29.4
970801,-5.01,-169.99,-4.8,1.4,79.3,28.99,29.53
970801,8.03,-125,-1.6,-0.5,79.7,27.96,29.28
970801,7.95,-155,-7.4,-3.6,89.9,28,28.75
970801,7.99,165.08,-0.4,-1.2,81.8,28.26,29.93
970801,8.01,-170.05,-4.3,-3.5,86.4,28.05,28.72
970801,-8.06,-109.93,-6,-1.1,79,26.33,26.22
970801,-7.97,-125.01,-5.8,-0.3,82.2,26.62,26.85
970801,-8.03,164.81,3.1,4.4,80.8,27.25,28.28
970801,8.96,-140.32,-5.5,-3.7,90.7,27.63,28.09
970802,-0.01,-154.75,-6.1,1.6,79.7,28.6,29.06
970802,0,165.01,6.4,0.5,86.2,26.49,28.64
970802,-0.03,-170.03,1.5,-1.3,90.4,26.46,29.45
970802,-0.01,-179.86,4.1,-0.6,82.6,27.57,29.78
970802,1.97,-125.06,-6.4,2.7,75.7,27.58,28.37
970802,1.98,-140.02,-7,3,80.3,28.24,28.63
970802,1.99,165.03,3.8,1.1,88.8,26.42,28.52
970802,1.99,-169.93,2,-1.4,86.2,27.38,29.37
970802,2.03,-179.79,4.2,-1,79.5,28,29.68
970802,-2.05,-124.93,-7.1,1.5,79.2,27.79,28.09
970802,-2.02,-139.96,-7.6,2.5,73.1,28.34,28.55
970802,-1.99,-154.99,-6.4,1.6,79.8,29.01,29.21
970802,-1.92,164.43,3.5,3.8,90.9,26.28,28.88
970802,-2,-179.98,0.4,2.4,80.7,27.28,29.81
970802,5.02,-109.97,-2.9,6,73.8,27.67,28.59
970802,5.13,-124.87,-3.4,3.4,86.4,27.43,28.81
970802,4.92,-139.84,-6.3,3.3,80.9,29.07,29.22
970802,4.99,-154.92,-3,-2.6,84.2,27.55,29.45
970802,5.03,165.03,-0.2,-2.9,80,27.52,29.13
970802,4.96,-169.96,0.2,-1.7,88.1,27.47,29.15
970802,-5,-139.91,-7.1,1.5,68,27.82,28.47
970802,-5,165.21,-2,5.5,83.4,26.41,29.05
970802,-5.01,-169.98,-4.5,4.5,76.5,28.87,29.5
970802,8.02,-125.01,-2.8,0,81.4,27.36,29.39
970802,7.95,-154.99,-4.5,-5.1,88.2,26.93,28.69
970802,8,165.07,-4.8,-2.3,79.7,29.24,29.7
970802,8.01,-170.05,-5,-2.2,88.6,27.54,28.64
970802,-8.06,-109.92,-7.2,1.1,79,26.17,26.25
970802,-7.97,-125.02,-7.1,-0.1,79.8,26.66,26.84
970802,-8.03,164.81,-0.7,8.5,79.2,26.99,28.15
970802,8.96,-140.33,-3.4,0.1,91.1,27.63,28.19
970803,-0.01,-154.76,-4.8,1,75.3,28.48,29.13
970803,0,165.01,5.1,3.7,83.2,27.24,28.61
970803,-0.03,-170.03,-0.7,6,81.5,28.42,29.52
970803,0,-179.86,1.8,3.3,80.2,27.85,29.74
970803,1.97,-125.07,-6,2,76.9,27.58,28.29
970803,1.99,-140.03,-6.2,3.1,81.2,28.08,28.66
970803,1.99,165.03,4.5,2.2,85.6,26.92,28.47
970803,1.99,-169.93,-0.7,5.9,82.8,28.43,29.58
970803,2.02,-179.78,-0.7,1.9,82.5,27.35,29.68
970803,-2.03,-124.93,-7.4,2.6,72.1,27.79,28.04
970803,-2.02,-139.95,-6.9,2.2,75.9,28.15,28.55
970803,-2.01,-154.99,-5.8,-0.7,77.1,28.89,29.14
970803,-1.92,164.41,7.7,2.8,92.8,26.65,28.71
970803,-2,-179.98,-0.4,1.7,77.9,26.68,29.65
970803,5.02,-109.97,-3.3,6.2,76.6,27.67,28.64
970803,5.13,-124.87,-3.7,5.3,78.2,28.33,28.86
970803,4.92,-139.84,-3.2,2.9,83.7,28.41,29.26
970803,4.98,-154.92,-0.2,-1.1,80.3,28.22,29.59
970803,5.03,165.03,-0.9,1.3,81.4,27.71,29.03
970803,4.97,-169.95,-1.5,1.6,85.6,27.89,29.29
970803,-4.99,-110.03,-8.6,1.8,73.9,26.29,26.97
970803,-4.99,-139.92,-7.4,0.8,73.2,27.86,28.44
970803,-5,165.21,-2.5,7.3,73.1,27.75,28.96
970803,-5.01,-169.99,-3.2,3.9,76.1,28.8,29.48
970803,8.02,-125.01,-1.8,-0.2,79.7,27.76,29.29
970803,7.95,-154.99,-3.5,-3.2,84.5,27.61,28.7
970803,8,165.07,-4.1,1.9,79.2,29.03,29.77
970803,-8.06,-109.93,-8,1.5,76.8,26.29,26.24
970803,-7.97,-125.02,-8.1,0,81.4,26.7,26.85
970803,-8.03,164.82,-2.2,7.5,77.8,27.04,28.1
970803,8.96,-140.32,1.2,-1.1,92,26.15,28.03
970804,-0.01,-154.75,-4.9,0.3,73.6,28.4,29.23
970804,0.01,165.01,1,4.1,81.5,26.57,28.63
970804,-0.03,-170.03,-3.3,1.8,77.7,29.09,29.56
970804,-0.01,-179.86,0.9,0.4,82.2,27.3,29.9
970804,1.97,-125.06,-4.2,4.9,76.5,27.58,28.11
970804,1.97,-140.03,-2.6,2.6,81.2,27.41,28.76
970804,1.99,165.03,2.9,5.4,87.6,26.38,28.45
970804,1.99,-169.93,-0.5,1.2,81.5,28.94,29.64
970804,2.02,-179.78,3.8,1.6,78.2,27.68,29.71
970804,-2.04,-124.93,-5.3,3,74.4,27.23,28.03
970804,-2.01,-139.96,-7.2,3.5,74.3,28.3,28.58
970804,-2.01,-154.99,-4.5,-0.9,78.4,28.61,29.22
970804,-1.92,164.41,-0.4,4.1,88.8,26.97,28.71
970804,-2,-179.98,-3.6,0.8,71.6,28.76,29.77
970804,5.02,-109.97,-3.5,6,77.8,27.75,28.68
970804,5.13,-124.86,-0.5,6,75.7,28.33,28.84
970804,4.91,-139.83,-1.4,3.7,76.4,28.92,29.39
970804,4.98,-154.91,-1.7,0.3,76.9,28.78,29.73
970804,5.03,165.04,4.2,2.7,81.8,27.17,28.96
970804,4.98,-169.96,4.2,-0.6,84.8,26.12,29.11
970804,-4.98,-110.04,-7.9,1,74.7,26.37,26.97
970804,-4.99,-139.91,-7.6,-0.1,74,27.74,28.37
970804,-4.99,165.2,-4.2,3.1,81.3,27,28.94
970804,-5.01,-169.99,-6.2,1.6,78.9,28.84,29.46
970804,8.03,-125,2.8,5.5,84.7,26.92,29.14
970804,7.95,-155,-4.3,-3.7,85.7,27.73,28.75
970804,8,165.08,-0.8,0.7,84,28.31,29.9
970804,8.01,-170.05,0.4,-0.1,86.7,27.19,28.63
970804,-8.06,-109.92,-7.5,0.6,76.8,26.29,26.28
970804,-7.97,-125.02,-7.1,-1.6,75.3,26.74,26.93
970804,-8.03,164.82,-4.9,8.2,80.5,27.23,28.03
970804,8.95,-140.32,-1.7,-0.4,86.9,27.44,28.17
970805,0,-154.75,-5.5,-0.8,72.8,28.15,29.17
970805,0.01,165.01,5.4,4.2,79.4,27.56,28.63
970805,-0.03,-170.03,-2.7,-2.3,82.8,28.26,29.64
970805,-0.01,-179.86,1.3,0.1,73.7,28.85,29.99
970805,1.97,-125.06,-2.4,6,78.6,27.3,28.07
970805,1.97,-140.03,-3.9,2.5,81.2,27.57,28.82
970805,1.99,165.03,6.2,3.8,84.1,27.12,28.45
970805,1.99,-169.93,0.3,-3.7,78.5,29.13,29.74
970805,2.02,-179.78,3.8,1.6,77.4,28.45,29.56
970805,-2.02,-139.96,-6.4,2.5,70.2,28.15,28.61
970805,-2,-154.99,-5.7,-1.5,73.6,28.73,29.12
970805,-1.91,164.43,3.8,0.8,89.2,27.63,28.77
970805,-2.01,-179.98,-2.8,0.7,72.9,28.68,29.79
970805,5.02,-109.97,-2.6,5.3,79.8,27.71,28.53
970805,5.14,-124.85,0.4,7.9,76.9,28.45,28.85
970805,4.91,-139.84,0.4,0.5,79.2,27.62,29.48
970805,4.98,-154.92,-1.4,-1,79.1,28.46,29.86
970805,5.03,165.04,8.3,1.8,87,26.69,28.9
970805,4.97,-169.94,3.4,-2.1,79.1,28.29,29.44
970805,-4.99,-110.02,-6.2,2.4,74.3,26.29,26.99
970805,-4.99,-139.91,-6.1,-1.1,70.8,27.58,28.25
970805,-5.01,165.21,-2.6,5,80.9,26.8,28.93
970805,-5.01,-169.98,-7.3,1.1,78.9,28.95,29.42
970805,8.03,-125,6.6,6.2,83.8,27.12,28.97
970805,7.95,-154.99,-4.9,-4.8,87,27.69,28.77
970805,8,165.08,0.3,-0.8,83.8,27.62,29.86
970805,8,-170.05,-1,-3.7,82.6,27.89,28.88
970805,-8.06,-109.93,-6.4,1.4,76.8,26.29,26.35
970805,-7.97,-125.02,-6.6,0.8,79.4,26.5,26.95
970805,-8.05,164.81,-2.3,6.4,78.9,27.53,28.07
970805,8.96,-140.32,-1.4,0.2,86,27.44,28.42
970806,-0.01,-154.74,-4.5,1.4,74.4,28.31,29.16
970806,0.01,165.01,4.2,5.4,76,28.19,28.68
970806,-0.03,-170.02,-2.2,-1.4,76.4,29.05,29.66
970806,-0.01,-179.85,2,-0.5,81.8,27.85,29.98
970806,1.97,-125.07,-4.3,5.5,77.3,27.46,28.02
970806,1.98,-140.02,-3.5,2.5,86.1,26.66,28.69
970806,2,165.02,6.6,3.7,81.7,27.89,28.45
970806,2.02,-179.79,4.3,0.9,78.5,28.35,29.71
970806,-2.04,-124.93,-5.5,2.1,72.5,27.63,28.01
970806,-2.01,-139.95,-3.9,4.1,65.7,28.03,28.61
970806,-2.01,-154.98,-3.4,1.2,79.8,28.29,29.25
970806,-1.92,164.42,3.2,5.2,79.1,28.55,28.88
970806,-2.01,-179.98,-0.4,-2.8,75,28.4,29.76
970806,5.02,-109.97,-0.1,2.2,79,27.32,28.51
970806,5.13,-124.87,-0.5,7.4,77.8,28.37,28.87
970806,4.91,-139.84,1.2,-0.4,77.6,28.25,29.44
970806,4.98,-154.92,-3.4,-0.3,79.1,28.94,29.83
970806,5.03,165.04,8.9,0.1,87.9,26.52,28.64
970806,4.98,-169.95,-1,-2.6,84.8,27.77,29.33
970806,-4.98,-110.03,-6.2,3,74.7,26.37,26.99
970806,-4.99,-139.91,-4.1,0.4,66.7,27.5,28.29
970806,-5,165.21,-0.8,4.3,73.9,28.03,29.01
970806,-5.01,-169.99,-6.5,-0.2,80.1,28.84,29.43
970806,8.03,-125,2.4,9.8,78.9,28.11,28.7
970806,7.95,-154.99,-4.5,-5.1,85.7,27.92,28.77
970806,8,165.08,1.2,-0.6,84.1,26.45,29.5
970806,8,-170.04,-4.8,-2.6,84.5,28.17,28.69
970806,8.06,-94.96,-5.3,-1,87.3,27.63,28.71
970806,-8.06,-109.93,-6.4,1.8,76.4,26.13,26.36
970806,-7.97,-125.02,-6.5,0,79.8,26.46,26.95
970806,-8.03,164.82,-1.3,5.5,82.8,27.63,28.3
970806,8.95,-140.32,-0.7,-5.7,84.7,27.56,28.33
970807,0,-154.74,-5.1,5.4,76.5,28.56,29.02
970807,0.01,165,2.2,4.3,76,28.39,28.78
970807,-0.04,-170.02,-1.4,0.2,77.7,28.66,29.92
970807,-0.01,-179.86,4.2,-0.9,80.2,28.33,29.89
970807,1.96,-125.06,-4,3,76.9,27.38,28.07
970807,1.98,-140.02,-2.9,6.9,77,27.57,28.64
970807,1.99,165.03,2.6,4.8,79.4,28.31,28.47
970807,1.99,-169.93,-0.7,3.5,79.4,28.67,29.56
970807,2.02,-179.78,4.8,0,80.3,28.1,29.65
970807,-2.04,-124.93,-4,1.4,73.3,27.55,28.09
970807,-2.01,-139.95,-5.5,4.3,67.3,28.03,28.53
970807,-2.01,-154.98,-5.8,4.1,76.7,28.81,29.13
970807,-1.9,164.41,0.4,5.7,79.5,28.56,28.94
970807,-2.01,-179.98,2.5,-3.2,75.8,28.4,29.85
970807,5.02,-109.97,4.9,-0.2,85.1,26.53,28.54
970807,5.13,-124.87,-2.3,3.7,77.4,28.21,28.95
970807,4.92,-139.84,0.5,5.9,79.6,28.52,29.6
970807,4.98,-154.92,-1.6,3.5,86.3,27.67,29.6
970807,5.03,165.04,5.5,4.4,82.8,27.07,28.44
970807,4.97,-169.95,-2.4,0.6,87.9,27.64,29.38
970807,-4.98,-110.02,-6,2.8,73.9,26.33,26.99
970807,-4.99,-139.91,-6.1,1.6,71.6,27.46,28.3
970807,-5.01,-169.99,-4,-1.1,78.9,28.95,29.49
970807,8.03,-125,-1.2,4.9,75.2,28.43,28.66
970807,7.95,-154.99,-4.9,-3,86.6,28.12,28.91
970807,7.99,155.99,3,1.4,84.7,27.12,29.28
970807,8,165.07,0.2,2.7,83.3,27.69,29.58
970807,8,-170.04,-7.2,-2,86,27.93,28.76
970807,8.07,-94.96,-4.1,-1,86.5,27.57,28.42
970807,-8.05,-109.92,-5.1,1.4,75.3,26.09,26.38
970807,-7.97,-125.02,-3.3,-1.9,77.4,26.5,27.05
970807,-8.03,164.82,-2.6,7.6,83.8,27.66,28.3
970807,8.96,-140.33,-0.9,-4.7,83.9,27.95,28.37
970808,0,-154.74,-5.4,2.1,73.2,28.44,28.85
970808,0,165,2.3,4.5,78.5,28.58,28.89
970808,-0.03,-170.03,-3.8,3.3,77.7,29.21,29.79
970808,-0.01,-179.86,3.3,4.4,81.8,27.89,29.71
970808,1.96,-125.06,-3.8,1.5,78.6,27.58,28.21
970808,1.98,-140.02,-4.6,4.3,74.6,27.73,28.62
970808,1.99,165.03,3.1,3.7,81.7,28.43,28.56
970808,1.99,-169.93,-2.7,3.2,79.8,28.67,29.54
970808,2.02,-179.78,5.8,-0.6,84.5,27.65,29.42
970808,-2.04,-124.93,-5.1,1,75.6,27.51,28.11
970808,-2,-139.96,-6.5,1.9,65.7,27.99,28.48
970808,-2,-154.99,-5.8,0.9,77.1,28.77,29.09
970808,-1.91,164.41,1.7,4.9,78.8,28.67,28.95
970808,-2.01,-179.98,4.1,1.1,77,27.92,29.81
970808,5.02,-109.97,4.1,3.7,85.5,26.45,28.54
970808,5.12,-124.87,-1.3,0.2,77.4,28.41,29.11
970808,4.91,-139.83,-1.5,5.6,78.8,28.64,29.34
970808,4.99,-154.92,0.4,3.7,82.9,27.19,29.35
970808,4.98,156.23,3.8,7.9,81.1,27.52,28.32
970808,5.03,165.04,5.7,4.9,78.4,28.18,28.3
970808,4.98,-169.96,-0.1,2.1,86.9,26.96,29.21
970808,-4.99,165.21,-0.7,5.7,78,27.4,28.93
970808,-5.01,-169.98,-4,1.9,78.1,29.11,29.58
970808,8.03,-125.01,-0.5,-2.9,76.8,28.19,28.81
970808,7.95,-155,-3.5,-0.5,91.1,26.46,28.72
970808,8,165.08,5.7,5.8,80.4,28.27,29.55
970808,8,-170.05,-4.8,-2.6,80.7,28.28,28.7
970808,8.06,-94.96,-3.3,0.7,86.5,28.03,28.64
970808,-8.05,-109.93,-4.6,2.8,78.3,25.98,26.36
970808,-7.97,-125.01,-1.4,-1.2,77.4,26.31,27.24
970808,-8.03,164.81,-1.7,8.9,86.1,27.9,28.31
970808,8.96,-140.32,2.2,1.2,84.7,27.79,28.67
970809,0,-154.74,-6.4,-1.3,73.6,28.27,28.77
970809,0.01,165,2.1,2,79.8,27.52,28.86
970809,-0.03,-170.03,-1.1,1.5,78.5,28.89,29.75
970809,0,-179.86,5.8,3.3,83.4,27.46,29.35
970809,1.96,-125.06,-3.1,5.7,79,27.85,28.33
970809,1.98,-140.02,-4.8,3.1,75,27.65,28.6
970809,2,156.02,1.7,7,77,28.25,28.39
970809,1.99,165.03,4,1.1,81.3,28.35,28.68
970809,1.99,-169.93,-1.5,0.7,76.8,29.45,29.64
970809,2.03,-179.78,4.9,4.4,87,27.21,29.25
970809,1.99,-95,0.8,6.6,83.4,27.18,28.16
970809,-2.01,-139.95,-5.6,1.3,67.8,28.07,28.54
970809,-2,-154.98,-7.6,-2.6,75.8,28.89,29.08
970809,-1.91,164.42,1.4,4.4,82.2,28.28,29.03
970809,-2,-179.98,4,2.2,76.2,28.28,29.75
970809,5.01,-109.97,-0.2,5,84.7,26.76,28.57
970809,5.12,-124.86,0.8,0.1,82.9,27.71,29.36
970809,4.91,-139.83,-2.5,4.7,76.8,28.8,29.38
970809,4.99,-154.91,-1,-2.1,77.8,28.5,29.65
970809,4.98,156.23,4.7,6.8,80,27.52,28.25
970809,5.03,165.04,1.4,-0.1,80.7,26.87,28.29
970809,4.97,-169.95,0.8,-2.6,82.9,26.93,29.15
970809,5.02,-94.89,2.1,1,85.9,26.83,28.48
970809,-4.99,-110.01,-6.7,3.1,73.1,26.21,26.97
970809,-4.99,-139.91,-7.2,-1.8,67.6,27.54,28.23
970809,-5,165.21,-2.5,0.2,78,27.83,28.97
970809,-5.01,-169.99,-6.2,1.8,79.7,29.07,29.55
970809,8.02,-125.01,-3.9,-3,83.4,27.44,28.75
970809,7.95,-154.98,-3.7,-3.2,87.8,27.25,28.7
970809,7.99,156.01,9.6,7.3,82.6,27.48,28.75
970809,7.99,165.08,6.8,-1.7,87.9,27.13,29.35
970809,8.01,-170.05,-0.4,-2.8,86,27.16,28.78
970809,8.06,-94.95,3,1.4,81.4,27.74,28.74
970809,-8.06,-109.94,-5.7,2.5,76.8,25.9,26.3
970809,-7.97,-125.02,-6.5,0,80.6,26.78,27.22
970809,-8.03,164.81,-1.8,7.9,91.5,27.5,28.24
970809,8.95,-140.32,0.8,2.1,81.8,28.1,29.02
970810,0,-154.74,-4.6,0.9,74.9,28.23,28.84
970810,-0.01,156.17,0.6,8.1,76,27.94,28.55
970810,0,165,4.5,0.2,79.8,27.75,28.59
970810,-0.03,-170.03,0.3,-1.2,82.3,28.26,29.84
970810,0,-179.86,4.9,2.5,80.2,28.13,29.34
970810,0,-94.99,-1.8,4.6,78.4,25.31,26.56
970810,1.96,-125.07,-4.3,5.5,76.5,27.73,28.27
970810,1.97,-140.02,-5.4,1.9,77.9,27.89,28.59
970810,2.01,156.02,1.2,8.3,75,28.25,28.42
970810,1.99,165.03,4.7,-0.5,82.5,27.93,28.48
970810,1.99,-169.92,1.8,-1,80.2,28.2,29.83
970810,2.02,-179.77,5.4,2.3,80.9,28.21,29.05
970810,1.98,-95,-0.9,4.5,86.3,26.51,28.12
970810,-2.04,-124.93,-5,3.6,73.3,27.59,27.92
970810,-2.01,-139.96,-6.8,1.3,74.7,27.99,28.54
970810,-2,-154.99,-4.3,-1.2,75.4,28.65,29.09
970810,-1.92,164.42,4.2,-0.2,84.3,28.36,29.02
970810,-2,-179.98,3.6,0.7,76.2,28.08,29.66
970810,5.01,-109.97,-0.1,5.6,79.4,27.48,28.58
970810,5.14,-124.87,0.3,6.9,81.7,28.1,28.96
970810,4.91,-139.83,-3.7,-0.1,83.3,27.7,29.38
970810,4.98,-154.92,-1.8,0.5,78.2,28.78,29.8
970810,4.98,156.22,1.6,7.8,78.4,28.34,28.27
970810,5.03,165.04,4.6,-0.9,78.1,26.98,28.37
970810,4.97,-169.95,4.4,-3.8,78.1,27.26,29.35
970810,5.02,-94.89,3.3,2.6,81.5,27.63,28.46
970810,-4.99,-110.02,-5.8,3.6,75.1,26.01,26.95
970810,-4.99,-139.91,-6.8,-1.7,71.2,27.58,28.14
970810,-5,165.21,0.4,-0.9,77.2,27.83,29.21
970810,-5.01,-169.99,-6.9,0.1,78.5,28.91,29.5
970810,8.04,-125,0.1,4.7,84.7,27.08,28.78
970810,7.94,-154.99,-3.2,-6.1,79.6,27.89,28.75
970810,7.99,156,3.9,8.4,80.5,27.75,28.53
970810,8,165.08,7.3,0.1,85.8,27.33,29.21
970810,8.01,-170.05,0.4,-2.7,85.6,27.04,28.7
970810,8.06,-94.96,0.7,1.5,80.3,27.96,28.82
970810,-8.06,-109.92,-5.3,3.7,71.6,26.02,26.31
970810,-7.97,-125.02,-7.4,2,74.9,26.54,27.08
970810,8.96,-140.33,-2.3,0.6,80.9,28.41,29.23
970811,-0.01,-154.74,-4.8,3.5,74.9,28.23,28.81
970811,0,156.17,0,6.5,74.8,28.26,28.55
970811,0,165,5.1,0.2,79,28.11,28.67
970811,-0.03,-170.03,2,-0.1,81.5,28.15,29.89
970811,0,-179.85,5.1,-0.2,81,28.01,29.35
970811,0,-94.99,-3.5,4.8,81.2,25.39,26.63
970811,1.96,-125.06,-4.1,3.6,75.7,27.7,28.29
970811,1.98,-140.02,-4.8,4.3,77.5,27.96,28.54
970811,2.01,156.01,0,6.8,77.8,28.33,28.49
970811,1.98,165.03,4.6,-0.3,82.1,28.16,28.48
970811,1.99,-169.91,3.7,0.3,80.7,28.28,29.73
970811,2.02,-179.78,5.9,1.9,79.6,27.36,29.1
970811,1.98,-95,-2.9,5,84.2,27.02,28.22
970811,-2.04,-124.93,-5.2,2.4,72.5,27.59,27.87
970811,-2.01,-139.96,-5.5,4.1,71.8,28.07,28.51
970811,-2,-154.99,-5.1,2.2,74.9,28.69,29.12
970811,-2.01,156.06,-1.6,7.5,78.3,27.61,28.08
970811,-2.01,-179.98,4.1,1.1,77.9,27.68,29.81
970811,-1.91,-95.3,-3.5,4.3,87.2,25.8,25.92
970811,5.02,-109.97,3.5,-0.3,84.3,26.8,28.54
970811,5.13,-124.87,-0.5,4.8,74.8,28.49,28.99
970811,4.91,-139.84,-2.8,1.8,77.6,28.88,29.23
970811,4.98,-154.91,-2.4,-0.3,83.3,27.11,29.64
970811,4.98,156.22,1.6,6.3,80.3,28.42,28.26
970811,5.03,165.04,3.3,-4.4,78.7,27.92,28.4
970811,4.97,-169.96,4.5,-1.1,75.4,28.24,29.23
970811,5.02,-94.89,-0.5,2.3,82.3,27.67,28.58
970811,-4.99,-110.02,-5.6,4.2,77.1,25.97,26.92
970811,-4.99,-139.91,-7.2,1.1,72,27.58,28.15
970811,-5,165.21,1,-1.4,78.9,27.52,29.17
970811,-5.01,-169.99,-5.3,-1.7,78.5,29.03,29.5
970811,-4.96,-95.14,-4.2,4.1,80.7,25.51,26.11
970811,8.02,-125.01,3.3,1.5,83,26.64,28.71
970811,7.95,-154.99,-3.9,-4.8,78.7,27.85,28.66
970811,8,156,2.3,8.4,77.5,28.51,28.56
970811,7.99,165.08,5.3,-5.7,83.9,27.92,29.13
970811,8,-170.05,-2.7,-0.2,84.8,27.74,28.72
970811,8.05,-94.93,-0.8,0.1,81.4,27.52,28.86
970811,-8.06,-109.93,-4.8,2.8,70.8,25.78,26.31
970811,-7.97,-125.03,-7.2,0.5,74.9,26.46,27.09
970811,-8.03,164.81,-3.5,4.2,87.9,27.21,28.47
970811,8.96,-140.33,-2.3,-2.2,84.3,27.98,29.13
970812,0,-154.74,-3,1.8,74.4,28.07,28.88
970812,0,156.17,1.9,7.1,76,28.1,28.55
970812,0,165.01,3.9,-0.1,77.7,28.15,28.63
970812,-0.04,-170.03,-1,1.9,76.4,29.09,30.05
970812,0,-179.85,6,4.7,84.2,27.06,29.24
970812,-0.01,-94.98,-2.1,4.2,83.3,24.87,26.79
970812,1.97,-125.06,-3.2,3.9,76.9,27.62,28.38
970812,1.98,-140.01,-1.9,2.9,84.9,26.11,28.51
970812,2,156.01,1.5,7.6,77.4,28.37,28.51
970812,1.98,165.03,4.8,0.1,80.6,28.35,28.52
970812,1.99,-169.92,0.6,3.7,76.4,29.29,29.85
970812,2.02,-179.78,4.9,1.2,77.5,28.03,29.19
970812,1.98,-95,-2.6,2.5,85.9,26.98,28.59
970812,-2.05,-124.94,-4.5,1.9,72.9,27.31,27.81
970812,-2.02,-139.96,-6.5,3.4,70.2,28.07,28.37
970812,-2,-154.99,-4.9,1.2,74.9,28.73,29.12
970812,-1.99,156.06,2.1,6.4,76.3,27.65,28.04
970812,-1.92,164.42,2.3,-0.8,79.8,28.43,29.14
970812,-2,-179.98,7.1,2,82.8,26.92,29.67
970812,-1.9,-95.3,-2.8,4.7,93,25.64,25.98
970812,5.02,-109.97,3.3,-1.6,80.7,27.36,28.75
970812,5.13,-124.86,1.1,2.8,77.4,28.25,29.08
970812,4.9,-139.84,-1,2,80.9,28.41,29.36
970812,4.99,-154.92,-1.1,0.2,83.3,27.35,29.53
970812,4.98,156.23,1.4,6.5,81.5,28.38,28.29
970812,5.03,165.03,4.8,-2.7,78.5,28.3,28.5
